1.2750160709493406, 1.417067036142473
1.016195772248123, 1.4261641296410719
1.135314272875358, 1.424022168548372
1.422956180918322, 1.4077003251636742
1.5503878871850558, 1.3958521347837758
1.7230928620020345, 1.3743875876100784
2.1099689815074862, 1.2926535477790886
2.221173709799222, 1.2613130121639924
2.3283466581787087, 1.2226678400019972
2.3860897351882016, 1.1984921392774004
2.4479644504359435, 1.1718948741473036
2.5593688953796794, 1.12110193662741
2.675029801469165, 1.0557296835115182
2.8692667278298907, 0.9370530559768331
2.976764215768877, 0.8667977307195419
3.0800801363066146, 0.8038270703439496
3.1833211630998517, 0.7481510606826567
3.2947505726250874, 0.6949265729246634
3.418475038539072, 0.6441635929025697
3.546231284365306, 0.600705249427375
3.6945208984752878, 0.5572968351151806
3.83860398060252, 0.5236046359227851
3.9785054953285015, 0.4971971016120882
4.093642145206488, 0.48288740349629
4.159448782040479, 0.47332097586549127
4.274535502755465, 0.4638743782258923
4.4183689390676975, 0.4544976814144932
4.570365793530428, 0.45000405674449406
4.71823100975491, 0.4479319964799944
4.861989552322641, 0.44584995038289454
4.95646801100938, 0.44364807429459496
2.782427431082152, 0.9952005592066258
3.1337914334038577, 0.7723467330724537
2.9188713512703846, 0.9055627328727369
3.3607569261110792, 0.6659077433890671
